date,location,vaccine,total_vaccinations
2021-01-15,Netherlands,Pfizer/BioNTech,11905
2021-01-16,Netherlands,Moderna,582
2021-01-16,Netherlands,Novavax,0
2021-01-16,Netherlands,Oxford/AstraZeneca,1
2021-01-16,Netherlands,Pfizer/BioNTech,11905
2021-01-17,Netherlands,Moderna,582
2021-01-17,Netherlands,Novavax,0
2021-01-17,Netherlands,Oxford/AstraZeneca,1
2021-01-17,Netherlands,Pfizer/BioNTech,11905
2021-01-18,Netherlands,Moderna,582
2021-01-18,Netherlands,Novavax,0
2021-01-18,Netherlands,Oxford/AstraZeneca,1
2021-01-18,Netherlands,Pfizer/BioNTech,11905
2021-01-19,Netherlands,Moderna,582
2021-01-19,Netherlands,Novavax,0
2021-01-19,Netherlands,Oxford/AstraZeneca,1
2021-01-19,Netherlands,Pfizer/BioNTech,11905
2021-01-20,Netherlands,Moderna,582
2021-01-20,Netherlands,Novavax,0
2021-01-20,Netherlands,Oxford/AstraZeneca,1
2021-01-20,Netherlands,Pfizer/BioNTech,11905
2021-01-21,Netherlands,Moderna,582
2021-01-21,Netherlands,Novavax,0
2021-01-21,Netherlands,Oxford/AstraZeneca,1
2021-01-21,Netherlands,Pfizer/BioNTech,11905
2021-01-22,Netherlands,Moderna,754
2021-01-22,Netherlands,Novavax,0
2021-01-22,Netherlands,Oxford/AstraZeneca,3
2021-01-22,Netherlands,Pfizer/BioNTech,21431
2021-01-23,Netherlands,Moderna,754
2021-01-23,Netherlands,Novavax,0
2021-01-23,Netherlands,Oxford/AstraZeneca,3
2021-01-23,Netherlands,Pfizer/BioNTech,21431
2021-01-24,Netherlands,Moderna,754
2021-01-24,Netherlands,Novavax,0
2021-01-24,Netherlands,Oxford/AstraZeneca,3
2021-01-24,Netherlands,Pfizer/BioNTech,21431
2021-01-25,Netherlands,Moderna,754
2021-01-25,Netherlands,Novavax,0
2021-01-25,Netherlands,Oxford/AstraZeneca,3
2021-01-25,Netherlands,Pfizer/BioNTech,21431
2021-01-26,Netherlands,Moderna,754
2021-01-26,Netherlands,Novavax,0
2021-01-26,Netherlands,Oxford/AstraZeneca,3
2021-01-26,Netherlands,Pfizer/BioNTech,21431
2021-01-27,Netherlands,Moderna,754
2021-01-27,Netherlands,Novavax,0
2021-01-27,Netherlands,Oxford/AstraZeneca,3
2021-01-27,Netherlands,Pfizer/BioNTech,21431
2021-01-28,Netherlands,Moderna,754
2021-01-28,Netherlands,Novavax,0
2021-01-28,Netherlands,Oxford/AstraZeneca,3
2021-01-28,Netherlands,Pfizer/BioNTech,21431
2021-01-29,Netherlands,Moderna,1187
2021-01-29,Netherlands,Novavax,0
2021-01-29,Netherlands,Oxford/AstraZeneca,17
2021-01-29,Netherlands,Pfizer/BioNTech,26345
2021-01-30,Netherlands,Moderna,1187
2021-01-30,Netherlands,Novavax,0
2021-01-30,Netherlands,Oxford/AstraZeneca,17
2021-01-30,Netherlands,Pfizer/BioNTech,26345
2021-01-31,Netherlands,Moderna,1187
2021-01-31,Netherlands,Novavax,0
2021-01-31,Netherlands,Oxford/AstraZeneca,17
2021-01-31,Netherlands,Pfizer/BioNTech,26345
2021-02-01,Netherlands,Moderna,1187
2021-02-01,Netherlands,Novavax,0
2021-02-01,Netherlands,Oxford/AstraZeneca,17
2021-02-01,Netherlands,Pfizer/BioNTech,26345
2021-02-02,Netherlands,Moderna,1187
2021-02-02,Netherlands,Novavax,0
2021-02-02,Netherlands,Oxford/AstraZeneca,17
2021-02-02,Netherlands,Pfizer/BioNTech,26345
2021-02-03,Netherlands,Moderna,1187
2021-02-03,Netherlands,Novavax,0
2021-02-03,Netherlands,Oxford/AstraZeneca,17
2021-02-03,Netherlands,Pfizer/BioNTech,26345
2021-02-04,Netherlands,Moderna,1187
2021-02-04,Netherlands,Novavax,0
2021-02-04,Netherlands,Oxford/AstraZeneca,17
2021-02-04,Netherlands,Pfizer/BioNTech,26345
2021-02-05,Netherlands,Moderna,327
2021-02-05,Netherlands,Novavax,0
2021-02-05,Netherlands,Oxford/AstraZeneca,147
2021-02-05,Netherlands,Pfizer/BioNTech,27882
2021-02-06,Netherlands,Moderna,327
2021-02-06,Netherlands,Novavax,0
2021-02-06,Netherlands,Oxford/AstraZeneca,147
2021-02-06,Netherlands,Pfizer/BioNTech,27882
2021-02-07,Netherlands,Moderna,327
2021-02-07,Netherlands,Novavax,0
2021-02-07,Netherlands,Oxford/AstraZeneca,147
2021-02-07,Netherlands,Pfizer/BioNTech,27882
2021-02-08,Netherlands,Moderna,327
2021-02-08,Netherlands,Novavax,0
2021-02-08,Netherlands,Oxford/AstraZeneca,147
2021-02-08,Netherlands,Pfizer/BioNTech,27882
2021-02-09,Netherlands,Moderna,327
2021-02-09,Netherlands,Novavax,0
2021-02-09,Netherlands,Oxford/AstraZeneca,147
2021-02-09,Netherlands,Pfizer/BioNTech,27882
2021-02-10,Netherlands,Moderna,327
2021-02-10,Netherlands,Novavax,0
2021-02-10,Netherlands,Oxford/AstraZeneca,147
2021-02-10,Netherlands,Pfizer/BioNTech,27882
2021-02-11,Netherlands,Moderna,327
2021-02-11,Netherlands,Novavax,0
2021-02-11,Netherlands,Oxford/AstraZeneca,147
2021-02-11,Netherlands,Pfizer/BioNTech,27882
2021-02-12,Netherlands,Moderna,1265
2021-02-12,Netherlands,Novavax,0
2021-02-12,Netherlands,Oxford/AstraZeneca,8004
2021-02-12,Netherlands,Pfizer/BioNTech,21675
2021-02-13,Netherlands,Moderna,1265
2021-02-13,Netherlands,Novavax,0
2021-02-13,Netherlands,Oxford/AstraZeneca,8004
2021-02-13,Netherlands,Pfizer/BioNTech,21675
2021-02-14,Netherlands,Moderna,1265
2021-02-14,Netherlands,Novavax,0
2021-02-14,Netherlands,Oxford/AstraZeneca,8004
2021-02-14,Netherlands,Pfizer/BioNTech,21675
2021-02-15,Netherlands,Moderna,1265
2021-02-15,Netherlands,Novavax,0
2021-02-15,Netherlands,Oxford/AstraZeneca,8004
2021-02-15,Netherlands,Pfizer/BioNTech,21675
2021-02-16,Netherlands,Moderna,1265
2021-02-16,Netherlands,Novavax,0
2021-02-16,Netherlands,Oxford/AstraZeneca,8004
2021-02-16,Netherlands,Pfizer/BioNTech,21675
2021-02-17,Netherlands,Moderna,1265
2021-02-17,Netherlands,Novavax,0
2021-02-17,Netherlands,Oxford/AstraZeneca,8004
2021-02-17,Netherlands,Pfizer/BioNTech,21675
2021-02-18,Netherlands,Moderna,1265
2021-02-18,Netherlands,Novavax,0
2021-02-18,Netherlands,Oxford/AstraZeneca,8004
2021-02-18,Netherlands,Pfizer/BioNTech,21675
2021-02-19,Netherlands,Moderna,2303
2021-02-19,Netherlands,Novavax,0
2021-02-19,Netherlands,Oxford/AstraZeneca,15570
2021-02-19,Netherlands,Pfizer/BioNTech,25946
2021-02-20,Netherlands,Moderna,2303
2021-02-20,Netherlands,Novavax,0
2021-02-20,Netherlands,Oxford/AstraZeneca,15570
2021-02-20,Netherlands,Pfizer/BioNTech,25946
2021-02-21,Netherlands,Moderna,2303
2021-02-21,Netherlands,Novavax,0
2021-02-21,Netherlands,Oxford/AstraZeneca,15570
2021-02-21,Netherlands,Pfizer/BioNTech,25946
2021-02-22,Netherlands,Moderna,2303
2021-02-22,Netherlands,Novavax,0
2021-02-22,Netherlands,Oxford/AstraZeneca,15570
2021-02-22,Netherlands,Pfizer/BioNTech,25946
2021-02-23,Netherlands,Moderna,2303
2021-02-23,Netherlands,Novavax,0
2021-02-23,Netherlands,Oxford/AstraZeneca,15570
2021-02-23,Netherlands,Pfizer/BioNTech,25946
2021-02-24,Netherlands,Moderna,2303
2021-02-24,Netherlands,Novavax,0
2021-02-24,Netherlands,Oxford/AstraZeneca,15570
2021-02-24,Netherlands,Pfizer/BioNTech,25946
2021-02-25,Netherlands,Moderna,2303
2021-02-25,Netherlands,Novavax,0
2021-02-25,Netherlands,Oxford/AstraZeneca,15570
2021-02-25,Netherlands,Pfizer/BioNTech,25946
2021-02-26,Netherlands,Moderna,2456
2021-02-26,Netherlands,Novavax,0
2021-02-26,Netherlands,Oxford/AstraZeneca,9024
2021-02-26,Netherlands,Pfizer/BioNTech,24484
2021-02-27,Netherlands,Moderna,2456
2021-02-27,Netherlands,Novavax,0
2021-02-27,Netherlands,Oxford/AstraZeneca,9024
2021-02-27,Netherlands,Pfizer/BioNTech,24484
2021-02-28,Netherlands,Moderna,2456
2021-02-28,Netherlands,Novavax,0
2021-02-28,Netherlands,Oxford/AstraZeneca,9024
2021-02-28,Netherlands,Pfizer/BioNTech,24484
2021-03-01,Netherlands,Moderna,2456
2021-03-01,Netherlands,Novavax,0
2021-03-01,Netherlands,Oxford/AstraZeneca,9024
2021-03-01,Netherlands,Pfizer/BioNTech,24484
2021-03-02,Netherlands,Moderna,2456
2021-03-02,Netherlands,Novavax,0
2021-03-02,Netherlands,Oxford/AstraZeneca,9024
2021-03-02,Netherlands,Pfizer/BioNTech,24484
2021-03-03,Netherlands,Moderna,2456
2021-03-03,Netherlands,Novavax,0
2021-03-03,Netherlands,Oxford/AstraZeneca,9024
2021-03-03,Netherlands,Pfizer/BioNTech,24484
2021-03-04,Netherlands,Moderna,2456
2021-03-04,Netherlands,Novavax,0
2021-03-04,Netherlands,Oxford/AstraZeneca,9024
2021-03-04,Netherlands,Pfizer/BioNTech,24484
2021-03-05,Netherlands,Moderna,1895
2021-03-05,Netherlands,Novavax,0
2021-03-05,Netherlands,Oxford/AstraZeneca,11125
2021-03-05,Netherlands,Pfizer/BioNTech,21714
2021-03-06,Netherlands,Moderna,1895
2021-03-06,Netherlands,Novavax,0
2021-03-06,Netherlands,Oxford/AstraZeneca,11125
2021-03-06,Netherlands,Pfizer/BioNTech,21714
2021-03-07,Netherlands,Moderna,1895
2021-03-07,Netherlands,Novavax,0
2021-03-07,Netherlands,Oxford/AstraZeneca,11125
2021-03-07,Netherlands,Pfizer/BioNTech,21714
2021-03-08,Netherlands,Moderna,1895
2021-03-08,Netherlands,Novavax,0
2021-03-08,Netherlands,Oxford/AstraZeneca,11125
2021-03-08,Netherlands,Pfizer/BioNTech,21714
2021-03-09,Netherlands,Moderna,1895
2021-03-09,Netherlands,Novavax,0
2021-03-09,Netherlands,Oxford/AstraZeneca,11125
2021-03-09,Netherlands,Pfizer/BioNTech,21714
2021-03-10,Netherlands,Moderna,1895
2021-03-10,Netherlands,Novavax,0
2021-03-10,Netherlands,Oxford/AstraZeneca,11125
2021-03-10,Netherlands,Pfizer/BioNTech,21714
2021-03-11,Netherlands,Moderna,1895
2021-03-11,Netherlands,Novavax,0
2021-03-11,Netherlands,Oxford/AstraZeneca,11125
2021-03-11,Netherlands,Pfizer/BioNTech,21714
2021-03-12,Netherlands,Moderna,1790
2021-03-12,Netherlands,Novavax,0
2021-03-12,Netherlands,Oxford/AstraZeneca,5855
2021-03-12,Netherlands,Pfizer/BioNTech,25968
2021-03-13,Netherlands,Moderna,1790
2021-03-13,Netherlands,Novavax,0
2021-03-13,Netherlands,Oxford/AstraZeneca,5855
2021-03-13,Netherlands,Pfizer/BioNTech,25968
2021-03-14,Netherlands,Moderna,1790
2021-03-14,Netherlands,Novavax,0
2021-03-14,Netherlands,Oxford/AstraZeneca,5855
2021-03-14,Netherlands,Pfizer/BioNTech,25968
2021-03-15,Netherlands,Moderna,1790
2021-03-15,Netherlands,Novavax,0
2021-03-15,Netherlands,Oxford/AstraZeneca,5855
2021-03-15,Netherlands,Pfizer/BioNTech,25968
2021-03-16,Netherlands,Moderna,1790
2021-03-16,Netherlands,Novavax,0
2021-03-16,Netherlands,Oxford/AstraZeneca,5855
2021-03-16,Netherlands,Pfizer/BioNTech,25968
2021-03-17,Netherlands,Moderna,1790
2021-03-17,Netherlands,Novavax,0
2021-03-17,Netherlands,Oxford/AstraZeneca,5855
2021-03-17,Netherlands,Pfizer/BioNTech,25968
2021-03-18,Netherlands,Moderna,1790
2021-03-18,Netherlands,Novavax,0
2021-03-18,Netherlands,Oxford/AstraZeneca,5855
2021-03-18,Netherlands,Pfizer/BioNTech,25968
2021-03-19,Netherlands,Moderna,5077
2021-03-19,Netherlands,Novavax,0
2021-03-19,Netherlands,Oxford/AstraZeneca,5855
2021-03-19,Netherlands,Pfizer/BioNTech,20909
2021-03-20,Netherlands,Moderna,5077
2021-03-20,Netherlands,Novavax,0
2021-03-20,Netherlands,Oxford/AstraZeneca,5855
2021-03-20,Netherlands,Pfizer/BioNTech,20909
2021-03-21,Netherlands,Moderna,5077
2021-03-21,Netherlands,Novavax,0
2021-03-21,Netherlands,Oxford/AstraZeneca,5855
2021-03-21,Netherlands,Pfizer/BioNTech,20909
2021-03-22,Netherlands,Moderna,5077
2021-03-22,Netherlands,Novavax,0
2021-03-22,Netherlands,Oxford/AstraZeneca,5855
2021-03-22,Netherlands,Pfizer/BioNTech,20909
2021-03-23,Netherlands,Moderna,5077
2021-03-23,Netherlands,Novavax,0
2021-03-23,Netherlands,Oxford/AstraZeneca,5855
2021-03-23,Netherlands,Pfizer/BioNTech,20909
2021-03-24,Netherlands,Moderna,5077
2021-03-24,Netherlands,Novavax,0
2021-03-24,Netherlands,Oxford/AstraZeneca,5855
2021-03-24,Netherlands,Pfizer/BioNTech,20909
2021-03-25,Netherlands,Moderna,5077
2021-03-25,Netherlands,Novavax,0
2021-03-25,Netherlands,Oxford/AstraZeneca,5855
2021-03-25,Netherlands,Pfizer/BioNTech,20909
2021-03-26,Netherlands,Moderna,5022
2021-03-26,Netherlands,Novavax,0
2021-03-26,Netherlands,Oxford/AstraZeneca,16520
2021-03-26,Netherlands,Pfizer/BioNTech,38485
2021-03-27,Netherlands,Moderna,5022
2021-03-27,Netherlands,Novavax,0
2021-03-27,Netherlands,Oxford/AstraZeneca,16520
2021-03-27,Netherlands,Pfizer/BioNTech,38485
2021-03-28,Netherlands,Moderna,5022
2021-03-28,Netherlands,Novavax,0
2021-03-28,Netherlands,Oxford/AstraZeneca,16520
2021-03-28,Netherlands,Pfizer/BioNTech,38485
2021-03-29,Netherlands,Moderna,5022
2021-03-29,Netherlands,Novavax,0
2021-03-29,Netherlands,Oxford/AstraZeneca,16520
2021-03-29,Netherlands,Pfizer/BioNTech,38485
2021-03-30,Netherlands,Moderna,5022
2021-03-30,Netherlands,Novavax,0
2021-03-30,Netherlands,Oxford/AstraZeneca,16520
2021-03-30,Netherlands,Pfizer/BioNTech,38485
2021-03-31,Netherlands,Moderna,5022
2021-03-31,Netherlands,Novavax,0
2021-03-31,Netherlands,Oxford/AstraZeneca,16520
2021-03-31,Netherlands,Pfizer/BioNTech,38485
2021-04-01,Netherlands,Moderna,5022
2021-04-01,Netherlands,Novavax,0
2021-04-01,Netherlands,Oxford/AstraZeneca,16520
2021-04-01,Netherlands,Pfizer/BioNTech,38485
2021-04-02,Netherlands,Moderna,5263
2021-04-02,Netherlands,Novavax,0
2021-04-02,Netherlands,Oxford/AstraZeneca,17178
2021-04-02,Netherlands,Pfizer/BioNTech,45741
2021-04-03,Netherlands,Moderna,5263
2021-04-03,Netherlands,Novavax,0
2021-04-03,Netherlands,Oxford/AstraZeneca,17178
2021-04-03,Netherlands,Pfizer/BioNTech,45741
2021-04-04,Netherlands,Moderna,5263
2021-04-04,Netherlands,Novavax,0
2021-04-04,Netherlands,Oxford/AstraZeneca,17178
2021-04-04,Netherlands,Pfizer/BioNTech,45741
2021-04-05,Netherlands,Moderna,5263
2021-04-05,Netherlands,Novavax,0
2021-04-05,Netherlands,Oxford/AstraZeneca,17178
2021-04-05,Netherlands,Pfizer/BioNTech,45741
2021-04-06,Netherlands,Moderna,5263
2021-04-06,Netherlands,Novavax,0
2021-04-06,Netherlands,Oxford/AstraZeneca,17178
2021-04-06,Netherlands,Pfizer/BioNTech,45741
2021-04-07,Netherlands,Moderna,5263
2021-04-07,Netherlands,Novavax,0
2021-04-07,Netherlands,Oxford/AstraZeneca,17178
2021-04-07,Netherlands,Pfizer/BioNTech,45741
2021-04-08,Netherlands,Moderna,5263
2021-04-08,Netherlands,Novavax,0
2021-04-08,Netherlands,Oxford/AstraZeneca,17178
2021-04-08,Netherlands,Pfizer/BioNTech,45741
2021-04-09,Netherlands,Moderna,4408
2021-04-09,Netherlands,Novavax,0
2021-04-09,Netherlands,Oxford/AstraZeneca,32580
2021-04-09,Netherlands,Pfizer/BioNTech,64806
2021-04-10,Netherlands,Moderna,4408
2021-04-10,Netherlands,Novavax,0
2021-04-10,Netherlands,Oxford/AstraZeneca,32580
2021-04-10,Netherlands,Pfizer/BioNTech,64806
2021-04-11,Netherlands,Moderna,4408
2021-04-11,Netherlands,Novavax,0
2021-04-11,Netherlands,Oxford/AstraZeneca,32580
2021-04-11,Netherlands,Pfizer/BioNTech,64806
2021-04-12,Netherlands,Moderna,4408
2021-04-12,Netherlands,Novavax,0
2021-04-12,Netherlands,Oxford/AstraZeneca,32580
2021-04-12,Netherlands,Pfizer/BioNTech,64806
2021-04-13,Netherlands,Moderna,4408
2021-04-13,Netherlands,Novavax,0
2021-04-13,Netherlands,Oxford/AstraZeneca,32580
2021-04-13,Netherlands,Pfizer/BioNTech,64806
2021-04-14,Netherlands,Moderna,4408
2021-04-14,Netherlands,Novavax,0
2021-04-14,Netherlands,Oxford/AstraZeneca,32580
2021-04-14,Netherlands,Pfizer/BioNTech,64806
2021-04-15,Netherlands,Moderna,4408
2021-04-15,Netherlands,Novavax,0
2021-04-15,Netherlands,Oxford/AstraZeneca,32580
2021-04-15,Netherlands,Pfizer/BioNTech,64806
2021-04-16,Netherlands,Moderna,5278
2021-04-16,Netherlands,Novavax,0
2021-04-16,Netherlands,Oxford/AstraZeneca,18813
2021-04-16,Netherlands,Pfizer/BioNTech,70367
2021-04-17,Netherlands,Moderna,5278
2021-04-17,Netherlands,Novavax,0
2021-04-17,Netherlands,Oxford/AstraZeneca,18813
2021-04-17,Netherlands,Pfizer/BioNTech,70367
2021-04-18,Netherlands,Moderna,5278
2021-04-18,Netherlands,Novavax,0
2021-04-18,Netherlands,Oxford/AstraZeneca,18813
2021-04-18,Netherlands,Pfizer/BioNTech,70367
2021-04-19,Netherlands,Moderna,5278
2021-04-19,Netherlands,Novavax,0
2021-04-19,Netherlands,Oxford/AstraZeneca,18813
2021-04-19,Netherlands,Pfizer/BioNTech,70367
2021-04-20,Netherlands,Moderna,5278
2021-04-20,Netherlands,Novavax,0
2021-04-20,Netherlands,Oxford/AstraZeneca,18813
2021-04-20,Netherlands,Pfizer/BioNTech,70367
2021-04-21,Netherlands,Moderna,5278
2021-04-21,Netherlands,Novavax,0
2021-04-21,Netherlands,Oxford/AstraZeneca,18813
2021-04-21,Netherlands,Pfizer/BioNTech,70367
2021-04-22,Netherlands,Moderna,5278
2021-04-22,Netherlands,Novavax,0
2021-04-22,Netherlands,Oxford/AstraZeneca,18813
2021-04-22,Netherlands,Pfizer/BioNTech,70367
2021-04-23,Netherlands,Moderna,4542
2021-04-23,Netherlands,Novavax,0
2021-04-23,Netherlands,Oxford/AstraZeneca,10626
2021-04-23,Netherlands,Pfizer/BioNTech,74071
2021-04-24,Netherlands,Moderna,4542
2021-04-24,Netherlands,Novavax,0
2021-04-24,Netherlands,Oxford/AstraZeneca,10626
2021-04-24,Netherlands,Pfizer/BioNTech,74071
2021-04-25,Netherlands,Moderna,4542
2021-04-25,Netherlands,Novavax,0
2021-04-25,Netherlands,Oxford/AstraZeneca,10626
2021-04-25,Netherlands,Pfizer/BioNTech,74071
2021-04-26,Netherlands,Moderna,4542
2021-04-26,Netherlands,Novavax,0
2021-04-26,Netherlands,Oxford/AstraZeneca,10626
2021-04-26,Netherlands,Pfizer/BioNTech,74071
2021-04-27,Netherlands,Moderna,4542
2021-04-27,Netherlands,Novavax,0
2021-04-27,Netherlands,Oxford/AstraZeneca,10626
2021-04-27,Netherlands,Pfizer/BioNTech,74071
2021-04-28,Netherlands,Moderna,4542
2021-04-28,Netherlands,Novavax,0
2021-04-28,Netherlands,Oxford/AstraZeneca,10626
2021-04-28,Netherlands,Pfizer/BioNTech,74071
2021-04-29,Netherlands,Moderna,4542
2021-04-29,Netherlands,Novavax,0
2021-04-29,Netherlands,Oxford/AstraZeneca,10626
2021-04-29,Netherlands,Pfizer/BioNTech,74071
2021-04-30,Netherlands,Moderna,4905
2021-04-30,Netherlands,Novavax,0
2021-04-30,Netherlands,Oxford/AstraZeneca,15010
2021-04-30,Netherlands,Pfizer/BioNTech,84006
2021-05-01,Netherlands,Moderna,4905
2021-05-01,Netherlands,Novavax,0
2021-05-01,Netherlands,Oxford/AstraZeneca,15010
2021-05-01,Netherlands,Pfizer/BioNTech,84006
2021-05-02,Netherlands,Moderna,4905
2021-05-02,Netherlands,Novavax,0
2021-05-02,Netherlands,Oxford/AstraZeneca,15010
2021-05-02,Netherlands,Pfizer/BioNTech,84006
2021-05-03,Netherlands,Moderna,4905
2021-05-03,Netherlands,Novavax,0
2021-05-03,Netherlands,Oxford/AstraZeneca,15010
2021-05-03,Netherlands,Pfizer/BioNTech,84006
2021-05-04,Netherlands,Moderna,4905
2021-05-04,Netherlands,Novavax,0
2021-05-04,Netherlands,Oxford/AstraZeneca,15010
2021-05-04,Netherlands,Pfizer/BioNTech,84006
2021-05-05,Netherlands,Moderna,4905
2021-05-05,Netherlands,Novavax,0
2021-05-05,Netherlands,Oxford/AstraZeneca,15010
2021-05-05,Netherlands,Pfizer/BioNTech,84006
2021-05-06,Netherlands,Moderna,4905
2021-05-06,Netherlands,Novavax,0
2021-05-06,Netherlands,Oxford/AstraZeneca,15010
2021-05-06,Netherlands,Pfizer/BioNTech,84006
2021-05-07,Netherlands,Moderna,8103
2021-05-07,Netherlands,Novavax,0
2021-05-07,Netherlands,Oxford/AstraZeneca,18223
2021-05-07,Netherlands,Pfizer/BioNTech,99796
2021-05-08,Netherlands,Moderna,8103
2021-05-08,Netherlands,Novavax,0
2021-05-08,Netherlands,Oxford/AstraZeneca,18223
2021-05-08,Netherlands,Pfizer/BioNTech,99796
2021-05-09,Netherlands,Moderna,8103
2021-05-09,Netherlands,Novavax,0
2021-05-09,Netherlands,Oxford/AstraZeneca,18223
2021-05-09,Netherlands,Pfizer/BioNTech,99796
2021-05-10,Netherlands,Moderna,8103
2021-05-10,Netherlands,Novavax,0
2021-05-10,Netherlands,Oxford/AstraZeneca,18223
2021-05-10,Netherlands,Pfizer/BioNTech,99796
2021-05-11,Netherlands,Moderna,8103
2021-05-11,Netherlands,Novavax,0
2021-05-11,Netherlands,Oxford/AstraZeneca,18223
2021-05-11,Netherlands,Pfizer/BioNTech,99796
2021-05-12,Netherlands,Moderna,8103
2021-05-12,Netherlands,Novavax,0
2021-05-12,Netherlands,Oxford/AstraZeneca,18223
2021-05-12,Netherlands,Pfizer/BioNTech,99796
2021-05-13,Netherlands,Moderna,8103
2021-05-13,Netherlands,Novavax,0
2021-05-13,Netherlands,Oxford/AstraZeneca,18223
2021-05-13,Netherlands,Pfizer/BioNTech,99796
2021-05-14,Netherlands,Moderna,15353
2021-05-14,Netherlands,Novavax,0
2021-05-14,Netherlands,Oxford/AstraZeneca,22492
2021-05-14,Netherlands,Pfizer/BioNTech,110043
2021-05-15,Netherlands,Moderna,15353
2021-05-15,Netherlands,Novavax,0
2021-05-15,Netherlands,Oxford/AstraZeneca,22492
2021-05-15,Netherlands,Pfizer/BioNTech,110043
2021-05-16,Netherlands,Moderna,15353
2021-05-16,Netherlands,Novavax,0
2021-05-16,Netherlands,Oxford/AstraZeneca,22492
2021-05-16,Netherlands,Pfizer/BioNTech,110043
2021-05-17,Netherlands,Moderna,15353
2021-05-17,Netherlands,Novavax,0
2021-05-17,Netherlands,Oxford/AstraZeneca,22492
2021-05-17,Netherlands,Pfizer/BioNTech,110043
2021-05-18,Netherlands,Moderna,15353
2021-05-18,Netherlands,Novavax,0
2021-05-18,Netherlands,Oxford/AstraZeneca,22492
2021-05-18,Netherlands,Pfizer/BioNTech,110043
2021-05-19,Netherlands,Moderna,15353
2021-05-19,Netherlands,Novavax,0
2021-05-19,Netherlands,Oxford/AstraZeneca,22492
2021-05-19,Netherlands,Pfizer/BioNTech,110043
2021-05-20,Netherlands,Moderna,15353
2021-05-20,Netherlands,Novavax,0
2021-05-20,Netherlands,Oxford/AstraZeneca,22492
2021-05-20,Netherlands,Pfizer/BioNTech,110043
2021-05-21,Netherlands,Moderna,15733
2021-05-21,Netherlands,Novavax,0
2021-05-21,Netherlands,Oxford/AstraZeneca,15196
2021-05-21,Netherlands,Pfizer/BioNTech,97461
2021-05-22,Netherlands,Moderna,15733
2021-05-22,Netherlands,Novavax,0
2021-05-22,Netherlands,Oxford/AstraZeneca,15196
2021-05-22,Netherlands,Pfizer/BioNTech,97461
2021-05-23,Netherlands,Moderna,15733
2021-05-23,Netherlands,Novavax,0
2021-05-23,Netherlands,Oxford/AstraZeneca,15196
2021-05-23,Netherlands,Pfizer/BioNTech,97461
2021-05-24,Netherlands,Moderna,15733
